Time [s],Channel 1,Channel 2
12.684704000,1,0
12.684782200,1,1
12.684790900,1,0
12.684869100,1,1
12.684877800,1,0
12.684956000,1,1
12.684964700,1,0
12.685042800,1,1
12.685051500,1,0
12.685129700,1,1
12.685138400,1,0
12.685216600,1,1
12.685225300,1,0
12.685303500,1,1
12.685312200,1,0
12.685390300,1,1
12.685399000,1,0
12.685477200,1,1
12.685485900,1,0
12.685564100,1,1
12.685572800,1,0
12.685651000,1,1
12.685659700,1,0
12.685737800,1,1
12.685746500,1,0
12.685824700,1,1
12.685833400,1,0
12.685911600,1,1
12.685920300,1,0
12.685998500,1,1
12.686007200,1,0
12.686085300,1,1
12.686094000,1,0
12.686172200,1,1
12.686180900,1,0
12.686259100,1,1
12.686267800,1,0
12.686346000,1,1
12.686354700,1,0
12.686432800,1,1
12.686441500,1,0
12.686519700,1,1
12.686528400,1,0
12.686606600,1,1
12.686615300,1,0
12.686693500,1,1
12.686702200,1,0
12.686780300,1,1
12.686789000,1,0
12.686867200,1,1
12.686875900,1,0
12.686954100,1,1
12.686962800,1,0
12.687041000,1,1
12.687049700,1,0
12.687127800,1,1
12.687136500,1,0
12.687214700,1,1
12.687223400,1,0
12.687301600,1,1
12.687310300,1,0
12.687388500,1,1
12.687397200,1,0
12.687475300,1,1
12.687484000,1,0
12.687562200,1,1
12.687570900,1,0
12.687649100,1,1
12.687657800,1,0
12.687736000,1,1
12.687744700,1,0
12.687822800,1,1
12.687831500,1,0
12.687909700,1,1
12.687918400,1,0
12.687996600,1,1
12.688005300,1,0
12.688083500,1,1
12.688092200,1,0
12.688170300,1,1
12.688179000,1,0
12.688257200,1,1
12.688265900,1,0
12.688344100,1,1
12.688352800,1,0
12.688431000,1,1
12.688439700,1,0
12.688517900,1,1
12.688526500,1,0
12.688604700,1,1
17.788889500,1,0
17.788898100,1,1
17.788915500,1,0
17.788932900,1,1
17.788941600,1,0
17.788950300,1,1
17.788959000,1,0
17.788967600,1,1
17.788976300,1,0
17.789054500,1,1
17.789072100,0,1
17.789089500,1,1
17.789106900,0,1
17.789115500,1,1
17.789124200,0,1
17.789132900,1,1
17.789141600,0,1
17.789150300,1,1
17.789159000,0,1
17.789202400,1,1
17.789211100,0,1
17.789237200,1,1
17.789245900,0,1
17.789280600,1,1
17.789306700,0,1
17.789315300,1,1
17.789332700,0,1
17.789350100,1,1
17.789402200,0,1
17.789410900,1,1
17.789419600,0,1
17.789445700,1,1
17.789463000,0,1
17.789471700,1,1
17.789480400,0,1
17.789497800,1,1
17.789506500,0,1
17.789523800,1,1
17.789558600,0,1
17.789584700,1,1
17.789593400,0,1
17.789619400,1,1
17.789628100,0,1
17.789654200,1,1
17.789680200,0,1
17.789697600,1,1
17.789706300,0,1
17.789723700,1,1
17.789741000,0,1
17.789758400,1,1
17.789767100,0,1
17.789784500,1,1
17.789801900,0,1
17.789819200,1,1
17.789827900,0,1
17.789845300,1,1
17.789854000,0,1
17.789871400,1,1
17.789880000,0,1
17.789906100,1,1
17.789914800,0,1
17.789923500,1,1
17.789940900,0,1
17.789958200,1,1
17.789966900,0,1
17.789975600,1,1
